,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Kalash:HGDP00286,0.079676,0.025388,-0.088246,0.069445,-0.073244,0.03765,-0.00141,0.006231,-0.031906,-0.02278,-0.006983,-0.008393,0.001041,-0.004679,0.015879,-0.002917,-0.022296,0.006968,0.00264,-0.015132,-0.008235,-0.009521,-0.006286,-0.004458,0.007305
Kalash:HGDP00288,0.079676,0.025388,-0.088623,0.070737,-0.069551,0.040718,0,0.001615,-0.027202,-0.026424,-0.006983,-0.002098,0.002825,-0.008533,0.017372,0.013126,-0.016428,-0.002787,-0.001257,-0.015507,0.003993,-0.005935,-0.003574,-0.005422,0.006466
Kalash:HGDP00290,0.083091,0.023357,-0.082212,0.063954,-0.071398,0.036256,0.000235,-0.001846,-0.032315,-0.018406,-0.00682,0.000899,-0.008028,-0.006744,0.021987,0.005171,-0.015125,0.004307,0.002765,-0.012506,-0.000624,-0.000495,-0.008627,-0.008073,0.00455
Kalash:HGDP00298,0.080814,0.024373,-0.085984,0.066538,-0.068628,0.040718,0.00376,0.002308,-0.036814,-0.021322,-0.010718,-0.000599,-0.003122,-0.018579,0.018865,0.019623,0.004172,0.0019,0.00088,-0.004002,-0.004617,-0.007914,0.003944,-0.006507,-0.001078
Kalash:HGDP00302,0.083091,0.023357,-0.081835,0.063954,-0.069551,0.038487,0.007285,0.000923,-0.028224,-0.022962,-0.000162,0.00015,-0.005203,-0.009909,0.014386,0.007955,-0.011604,0.003674,-0.003645,-0.007504,0.005116,-0.008285,0.001725,-0.00482,0.012454
Kalash:HGDP00304,0.083091,0.026404,-0.087115,0.063308,-0.06832,0.039602,0,-0.001154,-0.025975,-0.026242,-0.001137,0.001199,-0.005352,-0.01445,0.022394,0.023866,-0.000522,-0.000127,0.000754,-0.005002,0.000125,-0.005935,0.004683,-0.008676,0.010897
Kalash:HGDP00307,0.087644,0.026404,-0.081835,0.069768,-0.072629,0.040439,0.002115,-0.005307,-0.03027,-0.023873,-0.011205,-0.001049,-0.004608,-0.011147,0.021172,0.011005,-0.01695,0.002787,-0.001006,-0.00963,0.001373,-0.008408,0.000986,-0.004579,0.002036
Kalash:HGDP00309,0.081953,0.021326,-0.083721,0.066861,-0.071398,0.038208,0.004465,0.002769,-0.038246,-0.021868,-0.00747,0.002548,-0.002676,-0.007432,0.013301,0.007823,-0.015516,0.000253,0.001885,-0.015382,-0.007237,-0.005193,0.002342,0.00012,0.001078
Kalash:HGDP00311,0.085367,0.01828,-0.078818,0.066538,-0.064935,0.040718,0.001175,0.005769,-0.02802,-0.024784,0.005196,-0.002098,0.001338,-0.008533,0.017779,-0.005569,-0.03064,0.005068,0.006536,-0.013757,-0.005241,-0.005441,0.003328,-0.003374,0.003952
Kalash:HGDP00313,0.080814,0.020311,-0.087869,0.067507,-0.076322,0.036535,0.000235,0.004846,-0.037223,-0.026789,-0.008282,0.003147,-0.000892,-0.014175,0.016151,0.011005,-0.01708,0.003547,0.007165,-0.008379,-0.010482,-0.002473,0.014297,-0.006386,0.001437
Kalash:HGDP00315,0.087644,0.023357,-0.085606,0.07106,-0.06832,0.043786,0.00517,0.006,-0.030679,-0.024237,-0.009094,0.002398,-0.002676,-0.014726,0.016829,0.017767,0.005346,0.003547,0.001634,-0.008129,-0.001248,0.002968,0.005546,-0.002048,0.003832
Kalash:HGDP00319,0.081953,0.025388,-0.088246,0.060401,-0.07109,0.044065,0.004465,0.003461,-0.025975,-0.022051,-0.009419,0.001349,-0.008771,-0.009496,0.011401,-0.000133,-0.020992,0.00076,-0.002263,-0.022386,-0.004118,-0.00643,-0.002342,0.000482,0.006826
Kalash:HGDP00323,0.085367,0.037575,-0.082212,0.057817,-0.07109,0.036814,0.002115,-0.000923,-0.035996,-0.026242,-0.001949,-0.000599,-0.006838,-0.015964,0.022665,0.015646,-0.01682,0.003547,0.00088,-0.015132,-0.002995,-0.004451,0.007888,-0.004338,0.004311
Kalash:HGDP00326,0.085367,0.019295,-0.085229,0.061047,-0.077245,0.035977,0.00329,-0.000692,-0.035383,-0.030798,-0.004384,-0.001798,-0.000297,-0.013349,0.016829,0.002519,-0.02047,0.002154,-0.00352,-0.017884,-0.004742,-0.00643,0.006779,-0.009037,0.005149
Kalash:HGDP00328,0.083091,0.028435,-0.081835,0.067507,-0.076014,0.046575,0.00423,-0.003461,-0.037632,-0.03827,-0.004222,0,0.002081,-0.012799,0.010179,0.005171,-0.015646,0.001014,0.001383,-0.015883,-0.003494,-0.006677,0.00456,0.000241,-0.000599
Kalash:HGDP00330,0.085367,0.025388,-0.084852,0.069768,-0.078168,0.039045,0.011045,0.002308,-0.029451,-0.022415,-0.005684,3e-04,-0.005649,-0.010872,0.022801,-0.001061,-0.030771,0.003041,0.002891,-0.019384,-0.00574,-0.007172,0.006655,-0.001928,0.002155
Kalmyk:kalmyk11,0.048944,-0.328016,0.058454,-0.026486,-0.044931,-0.025658,0.020211,0.01523,-0.001227,0.004374,-0.034589,-0.003147,-0.008325,0.006606,0.007193,-0.003713,-0.013951,0.004687,0.005656,0.008629,-0.016221,-0.005564,-0.016269,0.00723,0
Kalmyk:kalmyk13,0.044391,-0.347311,0.066373,-0.020349,-0.057241,-0.030678,0.014101,0.022384,-0.003272,0.011845,-0.031991,-0.002548,-0.006987,-0.00289,0.002443,0.006895,0.005607,0.00152,0.004525,0.009379,-0.024332,-0.011623,-0.016269,-0.00482,0.006706
Kalmyk:kalmyk14,0.047806,-0.341218,0.060716,-0.025194,-0.048009,-0.021475,0.019271,0.017076,-0.002659,0.00893,-0.02858,3e-04,-0.004608,0.004129,0.000543,0.00053,0.00665,0.003041,0.003645,0.015507,-0.016097,-0.00915,-0.008751,-0.008435,0
Kalmyk:kalmyk22,0.047806,-0.333094,0.059208,-0.02584,-0.0437,-0.023148,0.017626,0.013153,0.0045,0.007654,-0.036213,-0.007643,0.00669,0.006881,0.004072,-0.002917,-0.014994,0.0019,0.004274,0.01013,-0.015098,-0.003339,-0.019227,0.000482,-0.000359
Kalmyk:kalmyk9,0.052359,-0.317861,0.061471,-0.018734,-0.041238,-0.032072,0.009165,0.011307,0.006545,0.009841,-0.028418,-0.003897,0.002825,-0.004404,-0.002307,0.008353,0.002086,0.001774,0.012696,0.016133,-0.018842,-0.01051,-0.013064,-0.001687,0.001557
Kamboj:KJ_02,0.073985,0.01828,-0.095034,0.061047,-0.063704,0.035698,0.006815,0.007384,-0.008795,-0.008747,-0.001786,0.001649,-0.009366,-0.00867,0.011129,0.020684,0.006519,-0.003167,-0.00176,-0.002626,-0.004367,-0.005441,0.001479,-0.001446,0.002754
Kamboj:KJ_03,0.0774,0.019295,-0.09428,0.059432,-0.065858,0.047969,0.002585,0.000231,-0.015748,-0.017312,-0.008444,-3e-04,-0.001635,-0.011285,0.015879,0.025059,0.009909,0.004181,-0.003394,-0.007003,-0.000624,-0.01014,0.002711,0.005904,0.001317
Kamboj:KJ_05,0.076261,0.007109,-0.102954,0.072352,-0.067705,0.045738,0.00047,-0.000923,-0.003681,-0.004738,0.002436,-0.00015,0.000149,-0.000413,0.009772,-0.006232,-0.020079,-0.004307,-0.002388,-0.019259,-0.006114,-0.004699,0.00419,-0.002048,0.00491
Kamboj:KJ_06,0.069432,-0.012186,-0.106725,0.075905,-0.066782,0.043228,0.00611,0.009692,0.001432,-0.004556,-0.000162,-0.00015,0.001041,-0.004817,0.008279,-0.003315,-0.021122,-0.000507,0.006662,-0.011255,-0.00287,0.001113,0.009983,0.001566,0.002874
Kamboj:KJ_09,0.078538,0.020311,-0.090886,0.064923,-0.063396,0.035977,-0.00141,0.004615,-0.007772,-0.002551,-0.009094,-0.001349,0.000149,-0.007294,0.01045,0.004508,-0.011995,-0.003547,0.005782,-0.005753,0.000873,-0.003091,0.002465,-0.003735,0.001557
Kamboj:KJ_12,0.072847,0.01828,-0.092395,0.065246,-0.069551,0.04267,0.00423,0.002538,-0.011249,-0.01057,-0.005196,0.004196,-0.002081,-0.00578,0.011536,0.005304,-0.010431,-0.00114,0.00264,-0.01113,0.001622,-0.002473,0.003821,-0.005904,0.002275
Kamboj:KJ_27,0.068294,0.003047,-0.108611,0.068476,-0.067705,0.046017,0.00094,0.003,-0.00225,-0.000911,-0.00747,-0.001049,0.001635,-0.011423,0.006379,0.008884,-0.007432,0.000507,0.003771,-0.012381,0.00025,-0.004328,0.002465,0.001325,0.001916
Kamboj:KJ_28,0.078538,0.015233,-0.09164,0.067184,-0.07109,0.044623,0.0047,0.002769,-0.011453,-0.014214,-0.005684,0.000899,0.000149,-0.013349,0.003936,0.025059,0.013038,0.0019,0.003142,-0.007253,-0.006489,-0.006306,-0.002465,-0.003856,0.002515
Kamboj:KJ_29,0.078538,0.01828,-0.097674,0.062016,-0.069859,0.04016,0.00282,0.002308,-0.012067,-0.009112,-0.002598,0,-0.000446,-0.014038,0.005022,0.022408,0.0103,-0.00114,0.001257,-0.002751,-0.002246,-0.003462,-0.000863,-0.003494,0.002515
Kamboj:KJ_31,0.072847,0.019295,-0.101823,0.05814,-0.060627,0.041276,0.00282,0.001846,-0.002454,-0.011845,0.004872,-0.00045,-0.000149,-0.012524,0.009908,0.015646,0.005737,-0.000253,-0.002388,-0.006503,-0.003743,-0.004699,-0.005176,0.001205,0.006107
Kamboj:KJ_32,0.083091,0.022342,-0.104085,0.05814,-0.068013,0.04267,0.000235,0.003923,-0.013703,-0.004556,-0.008282,-0.000599,0.004162,0.007432,0.000271,-0.006762,-0.022035,-0.003294,0.001885,-0.013632,0.000624,-0.004699,0.003081,-0.000843,-0.002634
Kamboj_o:KJ_26,0.044391,-0.082258,-0.151603,0.116927,-0.073244,0.062193,-0.00329,0.007615,0.051745,0.035536,-0.00747,-0.00015,-0.003271,0.000963,-0.013708,-0.010607,0.004824,-0.0019,-0.000377,0.01088,0.003993,0.004575,0.000616,0.003253,-0.007664
Kamboj_o:KJ_34,0.043253,-0.088351,-0.155374,0.115635,-0.077245,0.064982,-0.00423,0.016615,0.056653,0.036994,-0.00341,-0.001798,0.000892,0.004817,-0.007872,-0.020021,-0.008345,0.00228,-0.002011,0.003126,0.004118,0.002844,-0.000863,0,-0.008622
Kamboj_o:KJ_38,0.046667,-0.052808,-0.1467,0.104006,-0.076322,0.064145,-0.00047,0.016845,0.037632,0.02278,-0.008119,0.004046,-0.004608,0.00523,-0.00475,-0.011933,-0.003651,-0.00228,0.002514,-0.001751,-0.007112,0.000247,0.002958,0.005904,-0.003952
Kanjar:evo_33,0.047806,-0.069056,-0.149717,0.121772,-0.073552,0.061914,0.00047,0.00923,0.035792,0.020775,-0.005196,0.003597,-0.00892,0.000826,0.00475,-0.014187,-0.006389,-0.003927,0.001508,-0.006128,0.001497,-0.005935,0.003821,-0.006627,-0.011137
Kanjar:evo_34,0.047806,-0.063978,-0.147831,0.108206,-0.076937,0.064703,0.00094,0.009692,0.040496,0.025695,-0.002923,0.00015,-0.002676,-0.007569,-0.001493,-0.005436,0.01343,-0.002027,-0.001383,0.006753,0.00287,-0.000989,0.005176,0.001205,-0.010658
Kanjar:evo_35,0.050082,-0.06804,-0.146323,0.117896,-0.074783,0.066655,0.001175,0.010384,0.043768,0.019317,-0.012504,-3e-04,0.005798,-0.002615,-0.003257,-0.013922,-0.008345,0.002534,-0.00176,0.001376,0.001373,-0.000495,0.010476,-0.008917,-0.020118
Karachay:192_R01C01,0.105855,0.083273,-0.028661,-0.011628,-0.033545,-0.001116,0.003995,-0.001615,-0.051131,-0.028064,-0.00747,0.009442,-0.016055,0.003853,0.007872,-0.033015,-0.003781,-0.010769,-0.012821,0.023386,-0.000624,0.010016,0.007272,-0.001566,0.002874
Karachay:192_R02C02,0.10927,0.088351,-0.01697,-0.010659,-0.038161,-0.004741,0.01034,0.000462,-0.044995,-0.023326,-0.011367,0.008243,-0.027948,0.008808,0.004614,-0.010475,0.007823,-0.004687,-0.004525,0.016758,0.007986,-0.001484,-0.002711,0.000843,0.001437
Karachay:243_R01C01,0.110408,0.090382,-0.02489,-0.00646,-0.031698,-0.011435,0.002115,-0.000462,-0.048063,-0.01877,-0.006171,0.003147,-0.020218,-0.00523,0.0095,-0.01485,0.018123,-0.010515,-0.001383,0.023636,-0.004742,0.00136,0.000986,-0.004458,-0.010298
Karachay:243_R01C02,0.105855,0.091398,-0.03017,-0.025194,-0.02739,-0.005857,0.00893,-0.004154,-0.052767,-0.023144,-0.008769,0.009442,-0.016947,-0.006744,0.007872,-0.004906,0.01682,-0.004561,-0.009679,0.013256,0.005615,-0.004699,0.004067,-0.005422,0.001557
Karachay:244_R01C01,0.108132,0.090382,-0.038843,-0.021964,-0.040007,0.001116,0.005405,-0.006923,-0.050108,-0.031891,0.002761,0.010491,-0.015461,-0.000963,-0.0038,-0.002121,0.024251,-0.006081,-0.015461,0.018134,0.010232,0.010634,-0.006286,0.001205,0.001317
Karachay:244_R02C02,0.100164,0.089367,-0.017725,-0.026486,-0.022773,-0.001952,0.008225,-0.003692,-0.033337,-0.009659,-0.001137,0.007044,-0.00892,0.007432,0.003122,-0.019756,-0.005476,-0.004307,-0.005279,0.008879,0.002121,0.005812,-0.007888,-0.014339,0.003233
Karachay:871_R02C01,0.104717,0.080227,-0.01961,-0.013243,-0.024312,-0.000558,0.00564,0.000231,-0.052972,-0.020046,-0.003248,0.005245,-0.014569,0.001376,0.006243,-0.014054,0.004433,-0.001267,-0.011061,0.02101,0.002246,0.003091,-0.003204,0,-0.005987
Karachay:872_R01C01,0.099026,0.070072,-0.02225,-0.016796,-0.023697,0,0.012221,-0.006,-0.050313,-0.025878,-0.004222,0.011839,-0.017393,0.000275,0.006515,-0.015115,0.01369,-0.005321,-0.010936,0.014132,0.007986,0.001855,-0.002342,-0.008796,0.000958
Karachay:872_R01C02,0.113823,0.083273,-0.029793,-0.022287,-0.035083,0.001673,0.008695,-0.004615,-0.043564,-0.018588,-0.002436,0.003447,-0.020664,-0.001101,0.006786,-0.025988,0.012908,-0.005701,-0.006159,0.016883,0.012977,-0.001237,0.000986,-0.008435,-0.002036
Karachay:ABA-035,0.101303,0.07718,-0.033187,-0.011305,-0.038776,-0.003904,0.006345,0.004615,-0.04929,-0.028429,-0.005846,0.01094,-0.015015,0.005918,0.008279,-0.019358,0.00326,-0.005574,-0.006662,0.013256,0.001872,0.007172,0.007888,-0.010242,-0.007664
Karachay:ABA-048,0.112685,0.084289,-0.023004,-0.017442,-0.033237,0.005299,0.00329,-0.001385,-0.045404,-0.025878,-0.006333,0.006894,-0.013231,-0.003853,0.013843,-0.016971,0.002999,-0.003547,-0.009302,0.022636,0.000499,-0.00272,-0.001972,-0.008555,-0.003233
Karachay:ABA-052,0.106994,0.091398,-0.019987,-0.019057,-0.031083,0.001952,0.0094,0.000923,-0.052358,-0.021504,-0.001461,0.004946,-0.016501,0.004129,0.000271,-0.016043,-0.004955,-0.005321,-0.004148,0.011756,-0.001497,-0.001607,-0.003204,-0.013375,-0.000718
Karachay:ABA-056,0.105855,0.082258,-0.026398,-0.01615,-0.03416,-0.001394,0.00658,0.001385,-0.049086,-0.031162,-0.000325,0.006444,-0.019772,0.005092,0.000814,-0.020949,0.003912,-0.003421,-0.005531,0.018384,0.010357,0.00136,-0.002465,-0.010724,0.002275
Karachay:ABA-065,0.106994,0.069056,-0.017725,-0.020995,-0.040315,-0.003068,0.009635,0.003,-0.044995,-0.025878,-0.005196,0.004946,-0.017393,0.001239,0.006786,-0.017767,0.006389,-0.006081,-0.008045,0.00963,0.001996,0.004328,0.008504,-0.00253,-0.011256
Karachay:ABA-069,0.111547,0.081242,-0.02489,-0.021964,-0.033852,0.002789,0.007755,-0.000923,-0.048677,-0.020775,-0.003573,0.01124,-0.016204,-0.003441,0.005157,-0.020551,0.006519,-0.004941,-0.005405,0.010005,0.003868,0.002102,0.001725,-0.007832,-0.003353
Karachay:ABA-078,0.104717,0.071087,-0.023759,-0.01292,-0.042469,-0.006136,0.009635,0.001154,-0.051745,-0.032438,-0.008282,0.013488,-0.019326,-0.007707,-0.002714,-0.028905,0.006389,-0.008488,-0.009302,0.008504,0.007362,-0.00371,-0.003081,-0.01687,0.000479
Karachay:ABA-085,0.110408,0.093429,-0.028661,-0.020995,-0.02462,-0.002231,0.00705,0.003,-0.054608,-0.026606,-0.008931,0.007194,-0.007433,0.005367,0.002036,-0.022805,0.000391,0.001014,-0.00905,0.02151,0.004742,0.001978,0.009983,-0.001566,-0.008263
Karachay:ABA-086,0.095611,0.061947,-0.035449,0.004845,-0.037238,0.006693,0.00517,-0.009,-0.036201,-0.027335,-0.017213,0.002997,-0.009663,0.000413,0.006515,-0.001591,0.009257,0.007855,-0.001508,0.002501,0.000374,-0.001978,-0.002095,-0.005904,-0.000239
Karachay:ABA-091,0.103579,0.093429,-0.033564,-0.027132,-0.032314,0.000279,0.00658,0.003231,-0.040291,-0.020775,-0.004709,0.002548,-0.015758,0.001927,0.006922,-0.014187,0.000782,-0.005194,-0.005028,0.008004,0.00025,0.007172,0.005916,-0.008194,0.002754
Karachay:ABA-099,0.100164,0.07718,-0.03017,-0.012597,-0.039084,-0.010319,0.00893,0.001615,-0.055221,-0.023326,0.002923,-0.004496,-0.018137,0.004542,-0.008279,-0.018828,0.010952,-0.00038,-0.00993,0.011756,0.006489,-0.002597,-0.000863,-0.002771,-0.002155
Karachay:ABA-100,0.10927,0.080227,-0.029415,-0.023256,-0.036314,0.001952,0.015276,0.003231,-0.054608,-0.022962,-0.001299,0.005545,-0.028692,0.001651,0.005565,-0.020286,-0.006128,0.003801,-0.009302,0.013006,0.008485,-0.00371,-0.010106,-0.008555,-0.004191
Karaite_Egypt:Karaite1,0.083091,0.141159,-0.042615,-0.072675,-0.005232,-0.023427,0.00141,-0.002308,0.000205,0.011845,0.008444,-0.007343,0.009366,0.005643,-0.008686,-0.001193,-0.006519,-0.006334,0.004777,-0.003502,-0.00861,0.002226,-0.005053,0.003856,-0.005149
Karaite_Egypt:Karaite2,0.072847,0.144205,-0.052043,-0.072998,-0.013233,-0.017012,-0.004465,-0.002308,-0.002045,0.000364,0.003573,-0.008542,0.012487,0.004266,-0.004072,-0.001326,-0.011995,-0.000887,-0.007039,0.002751,-0.002745,-0.002844,0.00037,0.000723,0.005029
Karakalpak:KKA-004,0.071709,-0.142174,0.026021,-0.000969,-0.033852,-0.004183,0.015746,0.013846,-0.01084,-0.010387,-0.028905,0.005245,0.002527,-0.001376,0.002986,0.008353,0.007171,0.005448,0.001257,0.008629,-0.016471,-0.0115,-0.004437,-0.000602,0.008622
Karakalpak:KKA-007,0.0774,-0.180764,0.043369,-0.003553,-0.039392,-0.004462,0.011751,0.015692,-0.002659,-0.009841,-0.02111,0.002398,0.000892,0.005367,0.003122,0.004906,-0.005607,0.001647,0.004148,0.009129,-0.017469,-0.015457,-0.006409,0.000964,-0.000239
Karakalpak:KKA-009,0.05805,-0.217323,0.062225,-0.014535,-0.044316,-0.018128,0.011986,0.005538,-0.003681,0.002005,-0.012504,-0.002548,-0.004608,0.004817,0.004072,-0.001724,0.006389,-0.005194,0.00352,0.007253,-0.008859,-0.007048,0.003697,0.007953,-0.006347
Karakalpak:KKA-011,0.07057,-0.180764,0.032809,-0.005814,-0.0397,-0.010877,0.00235,0.007846,-0.003477,0.004374,-0.02241,-0.005845,0.000743,-0.006881,-0.00285,0.003845,0.003781,-0.003674,0.003268,0.014132,-0.010107,0.001731,-0.002588,0.000723,-0.000359
Karakalpak:KKA-012,0.069432,-0.207168,0.050911,-0.010013,-0.041546,-0.017291,0.00799,0.003692,-0.011044,0.000182,-0.017213,-0.006894,0.001338,-0.010459,0.000543,0.00358,-0.007823,0.002407,-0.00176,0.005253,-0.004492,-0.008779,-0.018734,0.003374,-0.001197
Karakalpak:KKA-014,0.068294,-0.177718,0.038089,-0.011305,-0.042162,-0.013945,0.015981,0.011999,-0.005727,-0.009841,-0.024845,-0.003747,-0.001784,-0.012937,0.00665,0.002387,0.002738,0.001014,0.004022,0.010255,-0.010107,-0.008161,-0.010599,0.00964,-0.002275
Karakalpak:KKA-016,0.07057,-0.160454,0.041483,-0.001615,-0.02739,-0.004183,0.006345,0.003,-0.009408,-0.006378,-0.016401,0.000899,-0.004906,0.003578,0.005429,-0.011535,-0.000913,-0.00076,0.00264,0.007879,-0.012603,0,-0.00456,0.004217,0.001916
Karakalpak:KKA-019,0.068294,-0.165531,0.034318,-0.01292,-0.021542,-0.007251,0.020446,0.016845,0.000818,-0.004556,-0.026307,0.003597,0.007879,-0.004679,-0.002036,0.003182,0.00352,-0.005068,0.001885,0.001876,-0.006988,-0.011376,-0.011955,0.002651,-0.002754
Karakalpak:KKA-023,0.071709,-0.167562,0.046763,-0.003553,-0.035391,-0.007809,0.011045,0.008307,-0.006749,-0.004374,-0.013153,-0.002398,-0.000595,-0.003991,-0.001493,0.006099,0.001434,0.001647,0.010182,0.002751,-0.006489,-0.006059,-0.005176,-0.010724,0.006586
Karakalpak:KKA-027,0.068294,-0.18178,0.048649,0.001938,-0.035699,-0.012271,0.013866,0.011999,-0.011862,-0.001458,-0.0177,-0.005095,-0.001487,-0.006193,0.006107,0.001591,0.002868,-0.0019,0.001257,0.009755,-0.013601,0.002102,-0.010846,0.005061,0.003233
Karakalpak:KKA-040,0.064879,-0.198028,0.046009,-0.006137,-0.035699,-0.011435,0.015746,0.012923,-0.002045,0.000729,-0.013803,-0.002248,-0.000446,0.000688,0.003122,0.000265,-0.004172,-0.004941,-0.003017,5e-04,-0.018343,-0.001484,-0.010106,0.00482,0.006706
Karakalpak:KKA-042,0.068294,-0.207168,0.049026,-0.011628,-0.038776,-0.001394,0.006345,0.01523,-0.003068,0.000729,-0.02111,-0.006594,0.000446,-0.002615,0.005429,0.00716,0.008475,0.00228,0.003897,0.007629,-0.009109,-0.001731,-0.00493,-0.000964,0.00012
Karakalpak:KKA-046,0.072847,-0.164516,0.037712,-0.009367,-0.021235,-0.004462,0.01034,0.012461,-0.004704,-0.006196,-0.017051,0.001049,0.001635,-0.00867,0.001357,0.002254,0.009909,0.004941,-0.000628,0.003252,-0.008984,-0.005193,-0.008751,-0.001325,-0.008502
Karakalpak:KKA-051,0.063741,-0.18178,0.037335,-0.006137,-0.035391,-0.022311,0.00846,0.007384,-0.007363,-0.009476,-0.019974,-0.010191,0.006541,-0.003303,0.002307,0.008486,-0.002608,-0.007855,-0.004148,0.013131,-0.017719,-0.001855,-0.014913,-0.003494,-0.00467
Karakalpak:KKA001_karakalpak,0.07057,-0.194982,0.037712,0.000323,-0.038776,-0.014223,0.00705,0.011769,-0.007363,-0.002551,-0.021598,-0.005695,0.004906,0.000413,-0.000679,0.001458,-0.005998,0.002787,0.001508,0.002001,-0.010232,-0.004699,-0.008874,0.000602,-0.001437
Karakalpak:KKA044_karakalpak,0.071709,-0.173656,0.028661,0.001938,-0.034468,-0.012829,0.012691,0.011076,-0.005727,-0.000729,-0.020623,-3e-04,-0.003717,0.004129,0.001764,-0.008618,-0.013821,-0.003801,-0.001383,0.007379,-0.014974,-0.004328,-0.013188,0.001687,-0.001317
Karakalpak:KKA048_karakalpak,0.068294,-0.187873,0.040729,-0.008398,-0.029852,-0.009761,0.010575,0.011307,-0.007158,-0.001276,-0.02582,0.002398,0.001635,-0.000688,-0.003529,-0.010077,-0.0103,0.0019,0.003017,0.006753,-0.013227,0.00136,-0.011216,0.003494,-0.003113
Karakalpak:KKA051_karakalpak,0.068294,-0.187873,0.031678,-0.003876,-0.029544,-0.014502,0.005875,0.011769,-0.008385,-0.006014,-0.018512,-0.008093,0.006838,-0.003991,0.002714,0.00769,0.006258,-0.000887,-0.003771,0.010505,-0.012353,0.001731,-0.012325,-0.002771,-0.002874
Karakalpak:KKA052_karakalpak,0.073985,-0.193966,0.044123,-0.003553,-0.034468,-0.016733,0.015276,0.017768,-0.00634,-0.005467,-0.020786,0.001199,0.001635,0,0.001221,-0.004641,-0.012126,-0.005321,-0.006913,0.004127,-0.011979,0.001607,-0.008874,0.000482,0.005389
Karelian:GS000013765,0.126344,0.081242,0.095034,0.08721,0.021235,0.027889,0.00846,0.016384,-0.002045,-0.039181,0.00341,-0.01169,0.023786,0.010872,-0.005293,0.006232,-0.002086,0.000253,0.000126,0.008754,0.009608,0.000247,0.003451,-0.000361,0.007424
Karelian:GS000016970,0.126344,0.07718,0.089755,0.086241,0.029544,0.027889,0.011516,0.01823,0.003886,-0.028793,0.011854,-0.006594,0.01115,0.015276,-0.008143,-0.002652,-0.001956,0.000127,-0.000754,0.005127,0.004617,-0.003586,0.008751,-0.002169,0.002155
Karelian:KAR-005,0.124067,0.089367,0.09164,0.085272,0.033237,0.019801,0.015511,0.018461,0.009408,-0.029887,-0.00065,-0.013938,0.021407,0.003441,0.003664,0.007955,0.005085,0.004561,-0.002263,0.005378,0.00836,0.000866,0.005546,0.000482,-0.001317
Karelian:KAR-009,0.120652,0.075149,0.092772,0.082042,0.026466,0.026495,0.013396,0.016615,0.002454,-0.033531,0.010718,-0.005245,0.015758,-0.001651,-0.006515,0.005834,0.004303,-0.003674,-0.007542,-0.002626,0.000499,-0.002226,0.005793,-0.000723,0.002515
Karelian:KAR-030,0.127482,0.085304,0.087115,0.07752,0.037238,0.021753,0.00987,0.012923,-0.002454,-0.024237,0.010393,-0.008393,0.008622,0.009496,-0.00285,0.000928,0.001565,0.00228,-0.005656,-0.003001,0.006114,-0.003833,-0.003081,0.004338,0.010179
Karelian:KAR-034,0.126344,0.081242,0.092395,0.079781,0.028928,0.015618,0.012926,0.011769,-0.002045,-0.032985,0.001299,-0.007643,0.024678,0.001927,-0.006515,0.004243,0.002868,0.003294,-0.005531,0.008129,0.009858,-0.006925,-0.005793,-0.000843,0.004311
Karelian:KAR-046,0.12862,0.078196,0.089378,0.082042,0.023081,0.016733,0.012456,0.013846,0.003068,-0.029522,0.005034,-0.014987,0.026016,-0.002615,-0.013708,0.004641,0.014081,-0.000887,-0.007039,0.011506,-0.003619,-0.003091,0.000739,0.008917,0.003832
