,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Iberia_Northeast_c.6-8CE_ES,0.118376,0.1457285,0.0446885,0.013566,0.0446235,-0.000139,0.0005875,0.007615,0.024441,0.0266065,-0.0080385,0.008917,-0.0064665,-0.006675,0.012079,0.002055,-0.008279,0.004371,-0.000754,0.0027515,-0.0004995,-0.0009275,-0.0056695,0.00241,-0.0022755
Iberia_Northeast_c.6CE_PL,0.127482,0.1366904,0.0466122,0.023256,0.037853,0.0069724,0.004888,0.0043844,0.00814,0.0118816,-0.0059108,0.0067138,-0.0126062,-0.0061654,0.006243,0.0053832,0.006128,0.0035474,-0.0013322,0.0048272,0.0065884,0.0019538,-0.0026868,0.0025546,-0.0028978
Iberia_Northeast_c.8-12CE,0.1141078,0.1454745,0.033941,-0.0063792,0.0375455,-0.001046,0.0001175,0.0031728,0.0259233,0.033076,-0.0032475,0.003859,-0.0118182,-0.0116978,0.0027482,-0.0012927,6.5e-05,-0.0040538,-0.00088,-0.0025325,0.004336,0.000371,-0.0001847,-0.0011747,-0.0003592
Iberia_Northeast_CA,0.129758,0.167562,0.056191,-0.029393,0.08617,-0.0251,-0.006815,-0.001615,0.066061,0.099319,-0.001299,0.014987,-0.032408,-0.015276,-0.005565,0.008618,0.008214,0.013429,0.004777,-0.003126,0.016221,0.007419,-0.018734,-0.043259,0.002515
Iberia_Northeast_Empuries1,0.1277665,0.13862,0.054588,0.0276165,0.041931,0.006554,0.0013512,0.0032308,0.0199922,0.0261052,-0.0034912,0.0079805,-0.0198088,-0.0204372,0.0130632,0.0071268,0.0079535,0.0024072,0.0036768,0.0012195,0.007362,0.002875,-0.0036052,-0.0004217,0.003862
Iberia_Northeast_Empuries2,0.118376,0.158423,-0.009051,-0.0670225,0.0252355,-0.027889,0.001645,-0.005077,0.0049085,0.042552,0.002842,0.01124,-0.016873,0.003578,-0.018526,-0.0157785,0.0035855,0.0003805,0.004588,-0.0126935,-0.008298,0.001546,0.001664,0.0071095,-0.008502
Iberia_Northeast_MLN,0.1258561,0.1704637,0.0529047,-0.039406,0.0901707,-0.0212354,-0.0049016,0.0039559,0.0634316,0.0944244,-0.0020646,0.0167853,-0.0307091,-0.0175763,-0.005138,0.0010987,0.0051967,0.0032034,-0.0005209,-0.004127,0.0115331,0.0051229,-0.0170083,-0.0366319,0.0007699
Iberia_Northeast_RomP,0.129758,0.140143,0.048271,0.019703,0.056626,-0.00502,0.00282,-0.007615,0.031701,0.045923,-0.006171,0.004946,-0.010852,-0.006331,0.010043,0.014054,0.007171,0.00038,-0.003142,0.002876,0.004866,0.006925,-0.007272,0.000241,0.000479
Iberia_Northeast_UP_Azilian,0.101303,0.076165,0.144814,0.163762,0.136641,0.042112,0.00235,0.032537,0.08999,0.02934,-0.012666,-0.009891,-0.001338,-0.016652,0.047909,0.050119,0.00013,0.006461,-0.008925,0.058528,0.092337,0.014838,-0.052997,-0.158095,0.012095
Iberia_Northwest_CA_Stp,0.119514,0.139128,0.056191,0.035207,0.066782,-0.004183,-0.003055,-0.008077,0.024747,0.040456,0.00682,0.009741,-0.017096,-0.018166,0.016015,-0.000265,0.004955,0.007475,-0.011564,0.002751,0.007362,0.005193,-0.000863,-0.014339,-0.001916
Iberia_Northwest_Meso,0.107563,0.0787035,0.1444375,0.1642465,0.128024,0.0478295,0.0136305,0.029653,0.085593,0.01549,-0.007876,-0.0116145,0.017245,-0.008739,0.0524555,0.0444175,-0.00678,0.0087415,-0.014204,0.0552765,0.091526,0.011438,-0.046711,-0.154239,0.018621
Iberia_Southeast_BA,0.1269128,0.1571532,0.055625,-0.0073482,0.0667815,-0.006763,-0.0067562,0.0053652,0.048063,0.0672453,-0.0018675,0.0116522,-0.0258298,-0.0177187,0.005225,0.0056685,0.0052478,-0.0016785,0.0006285,0.0003122,0.0087348,0.001082,-0.0048685,-0.0211775,-0.0010475
Iberia_Southeast_c.10-16CE,0.0807196,0.1425973,0.0213387,-0.0267552,0.0343398,-0.0141537,-0.0099878,0.0001922,0.0278322,0.02609,0.0011097,0.0037467,-0.0040013,-0.0112048,0.0084032,0.0006298,0.0013799,-0.0068833,-0.0100453,0.0010317,-0.001466,-0.0077489,0.0030196,-0.0049402,0.0003692
Iberia_Southeast_c.3-4CE,0.0792967,0.1458977,0.0169707,-0.033269,0.0377503,-0.0193363,-0.00188,0.0075383,0.029997,0.0365687,-0.004655,0.0036467,-0.006244,-0.0152303,0.006424,0.0057013,0.0072147,-0.005321,-0.011229,-0.0012087,0.001414,-0.0038333,0.0067787,-0.001165,-0.0035523
Iberia_Southeast_c.5-8CE,0.077237,0.1475419,0.0206877,-0.0299467,0.034468,-0.0104386,-0.0077887,0.0028351,0.0325194,0.035536,-0.0023664,0.005973,-0.0041839,-0.0106953,0.003897,-0.003258,0.0035204,-3.6e-05,-0.011277,-0.0003394,-0.0028163,-0.011217,0.0058629,-0.0088307,-5.13e-05
Iberia_Southeast_CA,0.1232544,0.1675623,0.0484331,-0.041021,0.0871371,-0.0262954,-0.0067144,0.0015823,0.0667331,0.0912741,-0.0020183,0.0166567,-0.030603,-0.0184417,-0.0079299,0.0025571,0.0118649,0.0030769,-0.000467,-0.0044844,0.007255,0.0006536,-0.0132579,-0.0345143,0.0012487
Iberia_Southeast_Meso,0.097888,0.059916,0.114268,0.14632,0.112944,0.030399,0.005405,0.017307,0.089172,0.024784,-0.00747,-0.011989,0.008771,-0.010872,0.037866,0.045213,0.002217,0.012289,-0.00817,0.052025,0.084725,0.013725,-0.045725,-0.147129,0.019399
Iberia_Southeast_MLN,0.1261811,0.1677073,0.0457934,-0.042959,0.0838399,-0.0274906,-0.0071173,-0.0006594,0.0686909,0.0943201,0.0008583,0.0181337,-0.0329389,-0.0142144,-0.0076001,-0.0033906,0.0013783,0.002968,0.0018857,-0.0046451,0.0077719,0.0038863,-0.0161279,-0.037768,0.0005473
Iberia_Southwest_BA,0.1200835,0.1497905,0.050534,-0.0134045,0.064166,-0.0133865,-0.0019975,0.0047305,0.046018,0.062416,-0.003735,0.012214,-0.022894,-0.013212,0.0059715,-0.0007955,-0.0037815,-0.003864,0.001571,0.003064,0.0146615,0.0007415,-0.00758,-0.0265095,0.002215
Iberia_Southwest_BA_Afr,0.103579,0.15436,0.043746,-0.005491,0.066782,-0.017849,-0.009635,0.001154,0.054403,0.054671,0.002923,0.004046,-0.020664,-0.0139,0.008415,-0.007425,-0.00678,0.00114,-0.016089,-0.005253,0.002246,-0.005193,-0.008997,-0.02181,0.001916
Iberia_Southwest_CA,0.1241811,0.1641095,0.0517787,-0.0317186,0.085031,-0.0249049,-0.0043945,0.0008538,0.0672883,0.0966034,0.0012667,0.0143421,-0.034415,-0.0172579,-0.0059174,-0.0008619,0.008879,0.0031166,0.0002262,-0.0010756,0.0148113,0.0058859,-0.0177477,-0.0472356,0.0059156
Iberia_Southwest_EN,0.129758,0.165531,0.043369,-0.062662,0.080015,-0.031515,-0.012456,0.007846,0.069129,0.094763,0.003735,0.018733,-0.031665,-0.006055,-0.016558,-0.013789,-0.004042,0.010262,0.007039,-0.009755,0.001373,0.001237,-0.016638,-0.015183,0.002874
Iberia_Southwest_MLN,0.1225493,0.1648543,0.0487743,-0.041021,0.085452,-0.0256577,-0.004935,-0.0016923,0.065993,0.093001,0.002057,0.0125387,-0.0256193,-0.0159183,-0.0060623,0.0037567,0.012517,0.0048143,0.000545,-0.003585,0.016596,0.0056057,-0.0175427,-0.0430987,0.000359
IND_Great_Andamanese_100BP,-0.018212,-0.235603,-0.128598,0.098838,0.023389,-0.003904,-0.016686,-0.003231,0.059721,0.02041,0.023222,0.004646,-0.0055,0.001239,-0.016151,-0.008884,0.009518,0.001014,-0.004902,0.026888,-0.00549,0.011994,-0.013311,-0.001205,0.000958
IND_Roopkund_A,0.0456004,-0.0622011,-0.1456394,0.1089727,-0.0717441,0.0594735,-0.0012631,0.0111052,0.037006,0.0210711,-0.0030548,-0.0002435,0.0001673,0.0026149,-0.0040969,-0.0050965,-0.0007741,0.0004197,-0.0004321,0.0016258,0.0017312,-0.0013061,0.0016253,0.0027336,-0.0037796
IND_Roopkund_B,0.109384,0.1441036,-0.0095788,-0.0392122,0.0108327,-0.0131915,-0.0014805,-0.000323,-0.0031702,0.0152531,0.0005522,0.0020532,-0.0028098,0.0030278,-0.0142372,-0.001233,0.0084097,0.0002153,0.0011942,-0.0045772,-0.0027825,0.0013355,-0.0012449,-0.0001686,-0.0009581
IND_Roopkund_B_o,0.108132,0.144205,-0.044123,-0.061047,-0.008309,-0.0251,-0.000705,-0.007154,-0.018816,0.012392,0.011367,0.00015,-0.004608,0.004954,-0.011672,-0.005038,0.007041,0.003801,0.005656,-0.01088,-0.005116,0.000618,0.001849,0.001807,0.006227
IND_Roopkund_C,0.009106,-0.397072,-0.088246,-0.024225,0.154183,0.06777,-0.002585,-0.001846,-0.009408,-0.018224,0.096621,0.008692,-0.013379,0.013625,-0.00095,0.002917,0.002347,-0.006841,-0.002388,0.022261,-0.006613,0.007048,-0.013927,0.014219,0.040236
IRL_BA,0.1263435,0.129988,0.0607165,0.0644385,0.0296975,0.022172,0.0019975,0.006,0.002761,-0.0058315,-0.00138,0.0086925,-0.009737,-0.0165835,0.0229365,0.0146515,-0.003716,0.006968,0.0011315,0.0049395,0.006613,0.00643,0.00228,0.0110255,-0.0029335
IRL_Megalithic,0.1267232,0.1716245,0.0475802,-0.0365528,0.0804252,-0.0238917,-0.0024675,0.0016922,0.0609823,0.0871088,-0.0008662,0.014687,-0.0252972,-0.009404,-0.013346,-0.0023423,0.0170585,0.002956,0.001299,-0.0032308,0.0083393,0.0058115,-0.0118932,-0.0303257,0.000439
IRL_MN,0.119514,0.165531,0.048271,-0.041021,0.08063,-0.013666,-0.00188,0.002769,0.05788,0.084375,-0.008282,0.012739,-0.028246,-0.0139,-0.004614,0.001856,0.012647,0.006461,0.007039,-0.01113,0.013975,0.008161,-0.013064,-0.028438,-0.005029
IRN_Belt_Cave_Meso_low_res,0.046667,0.055854,-0.107102,0.029393,-0.100942,0.058288,0.000235,-0.009,-0.064834,-0.059956,0.033614,0.02203,-0.010258,-0.000275,0.057817,0.044285,-0.029597,0.008361,-0.001885,-0.008004,0.013227,-0.016569,-0.023787,-0.025666,0.056761
IRN_Ganj_Dareh_Historic,0.094473,0.111708,-0.053551,-0.027455,-0.044316,-0.003347,0.00376,-0.004384,-0.03027,-0.016037,0.004709,-0.004046,0.005649,0.008533,0.004072,-0.002121,-0.022948,-0.004434,0.005531,-0.009755,-0.002496,-0.002844,0.001849,-0.008194,-0.001796
IRN_Ganj_Dareh_N,0.0430252,0.0664158,-0.1550722,0.0047158,-0.122669,0.0235384,0.017109,-0.0011998,-0.082546,-0.0544158,-0.0028258,-0.0016186,0.0044896,-0.0062756,0.0316498,0.0561384,-0.0054242,0.0068664,0.0136508,-0.0334162,0.00856,-0.028836,-0.0110678,-0.039331,0.0222254
IRN_Hajji_Firuz_BA,0.113823,0.117801,-0.003394,0.034884,-0.020927,0.019801,0.00893,0.000692,-0.045813,-0.036265,0.012017,0.007643,-0.004162,-0.012248,0.019815,0.001193,-0.007432,0.00038,-0.004902,0.002751,-0.000749,-0.00371,0.001356,0.005061,0.000958
IRN_Hajji_Firuz_C,0.0896355,0.1327805,-0.0780642,-0.0667802,-0.0437002,-0.0196618,0.0098702,-0.0065768,-0.035178,-0.0030977,0.0051965,-0.0013113,-0.0006317,-0.0019613,-0.0046145,0.0036128,0.00088,0.0022802,0.0032995,-0.0063468,0.0045232,-0.0033388,-0.00835,-0.0118992,0.0006588
IRN_Hajji_Firuz_IA,0.095611,0.111708,-0.069767,-0.036176,-0.047393,0.003626,-0.00235,-0.001846,-0.043155,-0.019499,0.003897,-0.002997,0.008771,0.002615,0.00095,0.009679,-0.010561,0.012922,0.006788,-0.003627,-0.003868,-0.013107,-0.004067,-0.004699,0.007664
IRN_Hasanlu_IA,0.09675,0.121864,-0.06939,-0.04199,-0.0437,-0.003904,0.002115,-0.004615,-0.033746,-0.014761,0.005684,0.001049,0.004757,-0.007707,0.003664,0.026916,0.009518,0.002534,0.006034,-0.001376,-0.000873,-0.000618,0.000493,-0.003133,-0.001557
IRN_HotuIIIb_Meso,0.052359,0.064994,-0.124073,0.043282,-0.112636,0.019522,0.003995,-0.007615,-0.071992,-0.053031,0.009906,0.008842,0.001933,-0.017616,0.030673,0.055157,0.004824,-0.010769,0.010559,-0.029389,0.001123,-0.013231,-0.00493,-0.022413,0.025507
IRN_Seh_Gabi_C,0.0799038,0.1186138,-0.1042362,-0.054264,-0.067151,-0.0124944,0.005499,-0.0086302,-0.0478176,-0.0168748,0.0024684,0.0005096,-0.001427,-0.0011558,0.0034204,0.0170244,-0.0028684,0.0046622,0.0082206,-0.014682,0.0070626,-0.005787,-0.0015282,-0.0162432,0.0072566
IRN_Seh_Gabi_LN,0.05122,0.081242,-0.153488,-0.021964,-0.101865,0.006414,0.014336,0.003231,-0.068925,-0.045559,0,0.00045,0.012636,-0.008533,0.02348,0.059665,0.001956,0.008615,0.008296,-0.034266,0.012478,-0.020897,-0.00456,-0.024823,0.01916
IRN_Shahr_I_Sokhta_BA1,0.0736055,0.0626243,-0.1309865,0.0219102,-0.1084818,0.0284002,0.0085778,-0.0026922,-0.0638455,-0.0369028,-0.0050612,0.0005995,-0.0060207,-0.0083718,0.021127,0.0313133,-0.0025208,0.002196,0.0030587,-0.0245952,0.007965,-0.016961,-0.0021363,-0.0190187,0.0136515
IRN_Shahr_I_Sokhta_BA2,0.043708,-0.0327002,-0.170006,0.0950268,-0.1047582,0.0568936,0.0063452,0.0041998,0.0056858,0.0067428,-0.0051964,0.0079128,-0.0018436,-0.0031928,0.0098534,0.0097852,-0.0023732,0.0025084,0.0016342,-0.0142568,0.0029694,-0.0125136,-0.0011832,-0.0119052,0.001317
IRN_Tepe_Abdul_Hosein_N,0.0421147,0.0639783,-0.1541163,0.0010767,-0.119407,0.0212883,0.0104187,-0.0023077,-0.0809913,-0.057283,-0.002436,-0.002148,0.0040137,-0.0096337,0.0314873,0.0555107,-0.0067363,0.0061233,0.0131143,-0.0351837,0.0062807,-0.0250607,-0.0085453,-0.0374753,0.019958
IRN_Tepe_Hissar_C,0.0780205,0.0973985,-0.1210557,-0.0128319,-0.0964655,0.0129052,0.0135666,-0.0041957,-0.0710069,-0.0366129,-0.0049454,-0.0008311,-0.0011082,-0.0034781,0.0189268,0.0286995,-0.0069221,0.0043305,0.0072791,-0.0235001,0.0067043,-0.0146134,-0.0055349,-0.0227852,0.01339
IRN_Wezmeh_N,0.037562,0.072103,-0.165556,-0.016473,-0.11756,0.01506,0.017861,-0.003231,-0.071583,-0.046835,0.003085,-0.003147,0.00669,0.000688,0.022122,0.053036,-0.011735,0.001014,0.014581,-0.035267,0.009358,-0.023741,-0.006655,-0.032896,0.019998
ISL_Viking_Age_Early_Christian,0.131466,0.127957,0.069956,0.049742,0.0423155,0.017431,0.002115,0.007038,0.0024545,0.003189,0.0011365,0.0027725,-0.0139,-0.0152075,0.0168975,0.007425,0.0018905,0.006461,0.0056565,-0.002251,0.0056775,0.00643,0.0094285,0.0101215,-0.0069455
ISL_Viking_Age_Pre_Christian,0.1281142,0.1294236,0.0681749,0.0618366,0.0366562,0.0195534,0.0069459,0.0088458,0.0002728,-0.0021463,-0.0048718,0.009608,-0.0101914,-0.0155362,0.0242939,0.0120656,0.0019703,0.0065033,0.002947,0.0051831,0.0056566,0.004053,0.0024102,0.0136563,0.0015302
ITA_Ardea_Latini_IA,0.133173,0.156392,0.0445,-0.00969,0.044008,-0.004462,0.00846,0.003,0.024543,0.044101,-0.002598,0.012289,-0.022448,-0.009634,-0.005429,-0.005834,0.00352,0.003167,0.006034,-0.007379,-0.008859,0.005317,-0.000863,-0.006989,-0.001796
ITA_Ardea_Latini_IA_o,0.105855,0.142174,-0.011691,-0.064277,0.00677,-0.020917,0.00517,-0.004154,0.004295,0.014214,0.008282,0.007044,-0.007136,0.007844,-0.00095,-0.013259,-0.017602,-0.003167,0.013324,-0.004127,-0.004866,-0.008408,0.000123,-0.005422,0.004431
ITA_Boville_Ernica_IA,0.126344,0.152329,0.034318,-0.014535,0.054164,-0.01506,-0.001175,0.005307,0.019634,0.041914,0.005196,0.01079,-0.011001,-0.005643,0.004479,-0.016441,-0.010822,-0.001394,0.006662,-0.01113,0.007736,0.007172,-0.007641,-0.00241,0.008981
ITA_Collegno_MA,0.1274148,0.1402029,0.0478721,0.025156,0.0373462,0.0095972,0.0042715,0.0043165,0.004656,0.0081148,-0.0045372,0.0052717,-0.0124002,-0.0043554,0.0149372,-0.0001169,-0.0091959,0.0027648,0.0042073,0.0001986,0.0056958,0.0044151,-0.0017545,0.009016,0.0006479
ITA_Collegno_MA_o1,0.1069937,0.1486057,-0.0248897,-0.0551253,0.0057443,-0.016083,-0.0018017,-0.003769,0.0008863,0.0154293,0.007091,0.0059443,-0.008325,0.000642,-0.0068313,-0.0010607,0.008388,-0.001098,0.004483,0.0007087,-0.001539,0.002267,0.0031223,0.0018077,0.0015967
ITA_Collegno_MA_o2,0.087644,0.022342,-0.00264,-0.044251,0.025235,-0.008646,-0.00094,-0.003923,0.004704,0.015855,-0.024358,0.005395,-0.007879,-0.001376,-0.004614,-0.001591,0.000652,0.003294,-0.003017,-0.004252,0.012478,0.004451,-0.003697,-0.005181,-0.000718
ITA_Etruscan,0.126913,0.153853,0.034695,-0.014212,0.0417,-0.005299,0.0024675,-0.002769,0.019839,0.0343515,-0.0023545,0.014237,-0.014792,-0.004335,-0.00475,-0.007823,-0.0028035,0.0052575,0.011564,-0.001188,-0.002558,0.003771,-6.15e-05,-0.0004215,-0.002694
ITA_Etruscan_o,0.075123,0.157407,0.014331,-0.047481,0.045547,-0.017291,-0.013631,0.003692,0.043155,0.043554,0.002598,0.006444,-0.006392,-0.007982,-0.002714,-0.013259,-0.001434,-0.007855,-0.007793,0,-0.015597,-0.005812,0.000863,-0.007953,0.000359
ITA_Grotta_Continenza_CA,0.126344,0.1853345,0.032244,-0.0702525,0.069244,-0.0280285,0,-0.002769,0.0528695,0.096312,-0.002517,0.0107905,-0.028543,-0.003303,-0.022733,-0.009281,0.0056065,0.002597,0.010873,-0.0095045,-6.2e-05,0.0012365,-0.0115235,-0.0187975,-0.002395
ITA_Grotta_Continenza_Meso,0.1225497,0.1120467,0.2008793,0.2048907,0.1728527,0.0618207,0.0160593,0.0412293,0.108602,0.0271533,-0.0193243,-0.0143373,0.0162043,-0.0086703,0.0708007,0.069035,0.0002173,0.0120353,-0.0099303,0.0637807,0.118,0.0113347,-0.0608843,-0.1971763,0.021994
ITA_Grotta_Continenza_N,0.1222458,0.1842168,0.0082966,-0.0902462,0.0553334,-0.044957,-0.0058282,-0.0081228,0.0436042,0.0857604,0.0063658,0.0136678,-0.0239346,-0.0047618,-0.0360746,-0.0112964,0.0194534,0.0015456,0.0086482,-0.0130314,-0.012827,0.0041546,-0.002465,-0.0036872,-0.0021554
ITA_Grotta_Continenza_N_o,0.127482,0.173656,0.045254,-0.037468,0.085862,-0.018128,-0.00611,0.005307,0.065243,0.087109,-0.003248,0.020082,-0.022745,-0.018166,-0.014386,0.012331,0.028033,0.000887,0.007039,-0.004877,0.011105,0.000371,-0.004807,-0.032414,0.000359
ITA_Monte_San_Biagio_CA,0.121791,0.179749,0.031678,-0.061047,0.072321,-0.028726,-0.00893,-0.002769,0.049495,0.092394,0.004384,0.013788,-0.0278,-0.005505,-0.019001,-0.001724,0.0103,0.002407,0.003394,-0.011756,0.009358,0.010634,-0.0053,-0.033258,0.001676
ITA_Olmo_di_Nogara_MBA,0.124636,0.1635005,0.0369575,-0.0489345,0.059703,-0.0257975,-0.001645,-0.002423,0.0413135,0.0780885,0.0009745,0.015961,-0.022076,-0.003303,-0.0162865,-0.0140545,-0.003325,0.0036105,0.010433,-0.012819,0.0045545,0.0045755,-0.009305,-0.0075915,-0.00473
ITA_Prenestini_tribe_IA,0.12862,0.145221,0.04714,0.005491,0.046162,0.00251,-0.00282,0.002769,0.021475,0.039727,-0.002923,0.012289,-0.021407,-0.016239,0.012622,0.000398,-0.003129,0.003421,0.00176,-0.001251,0.004492,0.003586,-0.00456,-0.003976,0.000239
ITA_Prenestini_tribe_IA_o,0.118376,0.156392,-0.001131,-0.05168,0.020004,-0.01506,-0.004465,-0.004615,0.002863,0.030069,0.002598,0.007793,-0.012636,-0.002064,-0.012486,0.007027,0.019818,-0.002787,0.000251,-0.001126,-0.000624,0.004699,-0.001602,0.002651,-0.000359
ITA_Proto-Villanovan,0.125205,0.138112,0.030547,-0.010982,0.023081,-0.011713,0.002115,-0.001846,0.006954,0.021139,0.008119,0.005845,-0.011596,-0.000826,-0.007465,-0.01432,-0.011604,0.005194,0.002765,-0.00988,-0.009733,0.001607,-0.002465,0.003976,-0.005508
ITA_Remedello_BA,0.1198937,0.168578,0.0367063,-0.0521107,0.077553,-0.0265877,-0.009557,0.005846,0.05713,0.0826137,-0.0040597,0.0140373,-0.0250243,-0.011285,-0.0184577,-0.0089277,0.0056497,0.0064187,0.011187,-0.0102967,0.002662,0.0006593,-0.0186923,-0.024421,-0.006666
ITA_Ripabianca_di_Monterado_N,0.1246362,0.1774638,0.013859,-0.0751782,0.0597805,-0.0377198,-0.0025262,-0.0014422,0.0414162,0.084694,0.0013802,0.0142372,-0.0270562,-0.00289,-0.026669,-0.0019558,0.0156135,0.0035475,0.0073848,-0.0041895,-0.002589,0.0029367,-0.0081343,-0.017141,0.0007482
ITA_Rome_Imperial,0.1039821,0.1495156,-0.0235307,-0.0574065,0.0045265,-0.0204055,-0.0011946,-0.0051488,0.0006604,0.0196549,0.0034575,0.0025539,-0.0040602,-0.0014737,-0.0081715,-0.0014474,0.0035992,0.000454,0.0012178,-0.0032854,-0.0025579,0.0020454,-0.0006985,-0.0004845,0.0004141
ITA_Rome_Late_Antiquity,0.1130169,0.148775,0.0057355,-0.0298371,0.0238762,-0.012399,-0.0004504,-0.0026633,0.006792,0.0239033,0.0014005,0.0050268,-0.0083498,-0.003108,-0.0045523,-0.0004917,0.0042865,0.0005385,0.0032735,-0.0014902,-0.000993,0.0016075,-0.0009192,0.0002611,-0.0012474
ITA_Rome_Latini_IA,0.127482,0.147252,0.033187,-0.016796,0.044008,-0.008646,-0.00376,-0.004846,0.026588,0.052666,-0.002761,0.015137,-0.036719,-0.008533,-0.009093,0.013392,0.016037,-0.004687,0.003897,0.004127,0.00262,-0.00272,0.001972,-0.007712,-0.008742
ITA_Rome_MA,0.1150155,0.1449789,0.0119423,-0.0215333,0.0255724,-0.0088315,0.000705,-0.0014834,0.008736,0.0198029,-0.0003403,0.0035896,-0.009309,-0.0023789,-0.0035158,-0.0003788,0.0007947,-0.0003198,0.0021609,-0.0029182,0.0013072,0.0034032,-0.0019191,0.0030468,-2.29e-05
ITA_Rome_Renaissance,0.1240672,0.1434437,0.0385605,0.0220448,0.0384687,0.0074602,0.0005875,0.0050768,0.0080785,0.0120275,-0.0065363,0.0055077,-0.011001,-0.004163,0.0081772,0.0016905,-0.0014992,0.00152,0.0016655,0.000219,0.0043047,0.003926,0.0024032,0.0045488,-0.0012872
ITA_Sardinia_C,0.1287624,0.1788602,0.0431804,-0.0573325,0.0789762,-0.030922,-0.0024676,-0.0017882,0.0582638,0.10023,0.0009741,0.0158296,-0.0345822,-0.0159125,-0.017389,-0.0007625,0.0133481,0.0034998,0.0070705,-0.0135534,0.000109,0.0013755,-0.0116161,-0.0280762,-0.0012573
ITA_Sardinia_C_o,-0.086506,0.136081,-0.012068,-0.097869,0.035083,-0.041834,-0.039717,0.003461,0.109011,0.035718,0.008282,-0.010341,0.027205,-0.018441,0.024294,-0.030761,-0.014473,-0.032939,-0.058324,0.012506,-0.013351,-0.045628,0.024526,-0.008676,0.00467
ITA_Sardinia_EBA,0.1253572,0.1778531,0.0436706,-0.0511417,0.0806305,-0.0266619,-0.0064391,0.0002615,0.058712,0.095431,-0.0010067,0.0160058,-0.0319918,-0.012175,-0.0131377,-0.0052154,0.0081533,0.0006503,0.0050027,-0.0076203,0.0047499,0.0039815,-0.0115524,-0.0290724,0.0011975
ITA_Sardinia_ECA,0.120652,0.169593,0.039221,-0.056525,0.0834,-0.030678,-0.009635,-0.001154,0.069129,0.096403,0.005034,0.015286,-0.032259,-0.018579,-0.016286,-0.005171,0.011865,0.00038,0.006788,-0.014257,-0.00574,0.005317,-0.013311,-0.027594,0.007065
ITA_Sardinia_EMA,0.1217905,0.164008,0.024324,-0.0492575,0.060165,-0.022451,-0.00094,-0.0015,0.0443815,0.075628,-0.0060895,0.012214,-0.026982,-0.0239465,-0.011197,0.0070275,0.02725,0.0052575,-0.002828,-0.007191,-0.000312,0.0019165,-0.0060395,-0.0181955,-0.0013175
ITA_Sardinia_IA,0.1155305,0.157915,0.0203645,-0.04845,0.0432385,-0.021893,-0.0055225,0.001269,0.0291445,0.0507525,0.0013805,0.012214,-0.019326,-0.012455,-0.006786,0.0053035,0.013234,-0.0010135,0.008673,-0.006628,-0.00443,0.0066155,-0.0071485,-0.00735,-0.000479
ITA_Sardinia_Late_Antiquity,0.094473,0.160454,-0.009805,-0.057817,0.017542,-0.032909,0.00141,-0.005307,0.019225,0.028793,0.00406,0.005095,0.005798,-0.009358,-0.008415,-0.00411,0.014603,0.007095,-0.012444,-0.004502,-0.006863,0.006801,-0.006039,-0.017111,-0.004071
ITA_Sardinia_LCA,0.1256606,0.1827954,0.0418604,-0.0567188,0.0814308,-0.0309568,-0.003055,-4.62e-05,0.0604572,0.100303,0.0009092,0.0172646,-0.0349948,-0.0153862,-0.019001,0,0.0137686,0.0035724,0.0010812,-0.0071284,0.0019716,0.0035364,-0.0089478,-0.0269916,0.0045744
ITA_Sardinia_MA,0.108701,0.1594385,0.02225,-0.049419,0.0458545,-0.0061355,-0.0036425,-0.0058845,0.0270995,0.051573,0.0019485,0.010191,-0.0252725,-0.0089455,-0.0069895,-0.008353,-0.002738,-0.0003165,0.0094905,-0.0048145,-0.0026205,0.002349,-0.0004315,-0.0062055,-0.002395
ITA_Sardinia_N,0.1201974,0.1748742,0.0429918,-0.0535534,0.0780454,-0.029172,-0.006392,0.0015692,0.0629932,0.094289,0.0031506,0.0159756,-0.0350544,-0.0134594,-0.0193538,-0.0040042,0.0115,-0.0011148,0.0076926,-0.008329,0.0036184,0.003586,-0.015258,-0.0290884,0.0016286
ITA_Sardinia_Nuragic,0.1269566,0.1749836,0.0435138,-0.0541025,0.0804647,-0.0294982,-0.0032991,0.0004348,0.0594929,0.0969356,-0.0006433,0.0161048,-0.0337859,-0.0135559,-0.0160621,-0.0032739,0.0109723,0.0036301,0.0035823,-0.0099711,0.002534,0.0023875,-0.0130311,-0.0293462,-0.0003085
ITA_Sardinia_Punic,0.0795134,0.1579873,0.012391,-0.0638156,0.0412384,-0.0280086,-0.0088966,0.0012526,0.0387426,0.0475637,0.0031781,0.0010707,-0.0048633,-0.0122287,-0.0029276,-0.0048679,0.0030734,-0.005737,-0.0058001,-0.0065389,-0.0079324,-0.0094509,0.0016023,-0.0119636,0.0051663
ITA_Sardinia_Roman_Imperial,0.105855,0.167562,0.010559,-0.055556,0.048932,-0.031794,-0.006815,0.010615,0.033746,0.06761,0.006333,0.002847,-0.021704,-0.008395,-0.013301,-0.000133,0,-0.003294,-0.000628,-0.008629,0.002246,-0.000247,-0.000986,-0.014219,0.001916
